Order ID,Product Name,Category,Sub-Category,Sales,Quantity,Discount,Profit,Shipping Cost,Customer Name,Customer Segment,Region,State,Order Date,Ship Date
ORD-103248,BIC Cristal Pens,Office Supplies,Art,121.91,9,0.5,-14.74,29.75,Daniel Abbott,Consumer,West,Washington,2021-12-16,2021-12-20
ORD-103249,Navigator Paper,Office Supplies,Paper,87.87,7,0.1,10.73,8.0,Joseph Smith,Consumer,Central,Texas,2021-05-28,2021-05-31
ORD-103250,Sauder Bookcase,Furniture,Bookcases,457.27,3,0.0,18.06,36.93,April Howard,Consumer,Central,Missouri,2021-11-20,2021-11-23
ORD-103251,Avery Address Labels,Office Supplies,Labels,104.03,6,0.0,15.76,25.48,Carla Park,Home Office,West,Utah,2021-05-10,2021-05-13
ORD-103252,Bestar Folding Table,Furniture,Tables,437.85,1,0.3,-66.95,36.91,Mary Fernandez,Home Office,West,Arizona,2023-09-24,2023-09-27
ORD-103253,Bush Furniture Bookcase,Furniture,Bookcases,462.23,6,0.2,-16.38,12.76,Jason Harrison,Home Office,Central,Texas,2022-04-21,2022-04-24
ORD-103254,Sauder Bookcase,Furniture,Bookcases,163.21,3,0.1,14.89,7.53,Hayden Garcia,Consumer,Central,Minnesota,2022-04-06,2022-04-13
ORD-103255,Steelcase Leap,Furniture,Chairs,496.15,1,0.3,-47.57,16.11,Trevor Martinez,Consumer,South,Louisiana,2022-10-16,2022-10-21
ORD-103256,Ikea BEKANT Desk,Furniture,Tables,218.61,5,0.0,18.52,22.83,Kelsey Martin,Consumer,East,Connecticut,2021-09-14,2021-09-20
ORD-103257,Memorex Tape,Office Supplies,Supplies,94.65,1,0.0,17.49,11.81,Jack Miranda,Home Office,South,North Carolina,2022-04-20,2022-04-24
ORD-103258,Stanley Staple Gun,Office Supplies,Fasteners,144.16,4,0.1,21.22,26.96,Dominique Salinas,Corporate,South,North Carolina,2023-03-19,2023-03-23
ORD-103259,Acco Staple Remover,Office Supplies,Supplies,16.51,5,0.3,-0.05,24.79,David Hernandez,Consumer,West,Nevada,2023-02-14,2023-02-17
ORD-103260,Nokia 5310,Technology,Phones,354.29,9,0.2,5.76,19.69,Susan Lawson,Consumer,East,Pennsylvania,2022-06-24,2022-06-26
ORD-103261,Advantus Binder Clips,Office Supplies,Fasteners,78.2,2,0.1,14.1,8.26,Dustin Patterson,Corporate,Central,Texas,2021-09-29,2021-10-04
ORD-103262,Hon 10500 Table,Furniture,Tables,444.36,1,0.0,50.72,31.88,Suzanne West,Consumer,South,Alabama,2022-11-04,2022-11-07
ORD-103263,Humanscale Chair,Furniture,Chairs,269.28,2,0.0,26.37,14.98,Connie Rios,Consumer,Central,Texas,2023-05-26,2023-05-28
ORD-103264,HP Wireless Mouse,Technology,Accessories,413.14,4,0.1,24.74,14.93,Jason Pineda,Consumer,West,California,2023-03-01,2023-03-06
ORD-103265,Staples Standard Envelopes,Office Supplies,Envelopes,108.53,4,0.0,26.37,28.53,Sherri Holmes,Home Office,West,Arizona,2023-03-25,2023-03-26
ORD-103266,Fiskars Scissors,Office Supplies,Supplies,139.29,4,0.2,17.1,23.45,Eric Hood,Consumer,South,North Carolina,2021-07-10,2021-07-12
ORD-103267,Navigator Paper,Office Supplies,Paper,68.06,6,0.3,1.43,14.87,Joseph Thomas,Corporate,South,Tennessee,2023-08-07,2023-08-08
ORD-103268,Avery Shipping Labels,Office Supplies,Labels,59.57,4,0.3,0.88,10.96,John Burgess,Corporate,South,Florida,2022-11-20,2022-11-24
ORD-103269,Eldon Mobile,Office Supplies,Storage,73.47,5,0.3,-5.23,23.52,Lori Levine,Corporate,East,New York,2022-12-04,2022-12-07
ORD-103270,Bush Furniture Bookcase,Furniture,Bookcases,343.61,2,0.4,-121.54,23.45,Kaitlin Young,Home Office,East,Massachusetts,2023-10-15,2023-10-21
ORD-103271,Humanscale Chair,Furniture,Chairs,99.88,3,0.0,9.1,11.67,Dennis Schaefer,Consumer,East,Massachusetts,2023-11-03,2023-11-06
ORD-103272,Zebra Label Printer,Technology,Machines,423.19,3,0.0,68.36,33.31,Jose Hogan,Home Office,South,Tennessee,2021-05-24,2021-05-26
ORD-103273,HP Wireless Mouse,Technology,Accessories,157.29,10,0.2,-3.29,20.56,Jason Harrison,Home Office,East,Pennsylvania,2021-11-24,2021-11-28
ORD-103274,Nokia 5310,Technology,Phones,472.59,2,0.2,23.2,21.84,Kimberly Byrd,Corporate,South,Florida,2023-01-22,2023-01-28
ORD-103275,Logitech Keyboard,Technology,Accessories,407.4,4,0.0,96.9,19.81,Cheryl Banks,Consumer,Central,Texas,2022-11-17,2022-11-22
ORD-103276,Google Pixel 7,Technology,Phones,473.58,5,0.2,-8.23,12.53,Patrick Hardin,Corporate,Central,Ohio,2023-04-07,2023-04-14
ORD-103277,Ricoh Aficio,Technology,Copiers,365.12,1,0.2,-18.31,18.74,William Ball,Consumer,South,Florida,2021-05-02,2021-05-06
ORD-103278,Acco Staple Remover,Office Supplies,Supplies,86.54,9,0.1,16.93,28.99,Joel Simmons,Corporate,South,Alabama,2021-03-24,2021-03-27
ORD-103279,Acco Binder Clips,Office Supplies,Fasteners,111.93,6,0.0,32.47,28.26,Timothy Ford,Home Office,South,Alabama,2022-09-18,2022-09-20
ORD-103280,Fellowes Storage Case,Office Supplies,Storage,80.31,9,0.4,-2.63,17.07,Krystal Arias,Corporate,Central,Michigan,2023-09-11,2023-09-15
ORD-103281,Hon 4070 Chair,Furniture,Chairs,286.8,6,0.2,3.89,24.67,Edward Clark,Home Office,Central,Texas,2022-05-14,2022-05-20
ORD-103282,Ergon Chair,Furniture,Chairs,307.38,2,0.1,17.02,34.21,Eric Chandler,Corporate,Central,Texas,2023-05-31,2023-06-04
ORD-103283,BIC Cristal Pens,Office Supplies,Art,137.2,2,0.0,28.86,8.43,Andrew Salazar,Consumer,South,Mississippi,2021-02-11,2021-02-14
ORD-103284,Hon 10500 Table,Furniture,Tables,336.21,8,0.1,28.39,28.8,Karen Dawson,Consumer,East,Massachusetts,2023-03-24,2023-03-29
ORD-103285,Sauder Bookcase,Furniture,Bookcases,294.04,3,0.5,-107.63,21.26,Mary Fernandez,Corporate,South,Mississippi,2023-08-18,2023-08-20
ORD-103286,Google Pixel 7,Technology,Phones,752.88,8,0.0,117.83,37.99,Rhonda Allen,Consumer,South,Tennessee,2021-02-18,2021-02-22
ORD-103287,HP Wireless Mouse,Technology,Accessories,435.4,5,0.4,-35.79,15.11,Erica Scott,Corporate,East,New Jersey,2022-10-01,2022-10-04
ORD-103288,Sharp MX,Technology,Copiers,312.64,7,0.2,-9.5,19.8,Frederick Moss,Consumer,West,Colorado,2023-05-08,2023-05-10
ORD-103289,Kraft Envelopes,Office Supplies,Envelopes,98.12,5,0.0,12.79,21.81,Jennifer Browning,Home Office,West,Nevada,2021-08-09,2021-08-12
ORD-103290,Sanford Markers,Office Supplies,Art,80.79,6,0.0,18.76,4.73,Randy Terry,Consumer,South,Tennessee,2023-08-24,2023-08-27
ORD-103291,Logitech Keyboard,Technology,Accessories,366.81,4,0.2,-20.97,35.85,Ronald Ingram,Consumer,South,Alabama,2022-04-25,2022-04-29
ORD-103292,AT-A-GLANCE Planner,Office Supplies,Supplies,141.01,4,0.5,-24.65,19.84,Aaron Little,Corporate,East,New Jersey,2023-10-23,2023-10-27
ORD-103293,Jabra Headset,Technology,Accessories,638.98,7,0.0,106.71,24.75,Suzanne West,Corporate,South,Mississippi,2022-11-13,2022-11-16
ORD-103294,Apple iPhone 14,Technology,Phones,269.2,6,0.5,-55.6,8.61,Rachel Wright,Home Office,South,Florida,2023-02-02,2023-02-04
ORD-103295,Bush Coat Rack,Furniture,Furnishings,284.11,3,0.3,-56.51,17.96,Deborah Warren,Consumer,South,Mississippi,2021-11-17,2021-11-21
ORD-103296,Mead Envelopes,Office Supplies,Envelopes,137.03,4,0.0,25.88,6.41,Ebony Adams,Consumer,South,Alabama,2023-06-08,2023-06-12
ORD-103297,Sauder Bookcase,Furniture,Bookcases,89.17,6,0.0,14.84,20.58,Joshua Bush,Consumer,Central,Illinois,2023-02-24,2023-02-28
ORD-103298,Brother Fax Machine,Technology,Machines,329.31,4,0.0,49.27,33.03,Michael Aguilar,Home Office,East,Virginia,2023-08-31,2023-09-05
ORD-103299,Nokia 5310,Technology,Phones,127.54,4,0.4,-6.75,16.81,Bianca Melton,Corporate,South,Tennessee,2022-11-16,2022-11-20
ORD-103300,Wilson Jones Binder,Office Supplies,Binders,48.74,6,0.0,10.87,25.91,Lori West,Home Office,West,Colorado,2021-07-02,2021-07-05
ORD-103301,Memorex Tape,Office Supplies,Supplies,119.2,2,0.0,28.74,24.84,Jeremy Cervantes,Consumer,East,New York,2021-09-19,2021-09-24
ORD-103302,Ergon Chair,Furniture,Chairs,302.84,9,0.2,-43.94,33.82,Taylor Hall,Consumer,Central,Texas,2021-05-29,2021-06-02
ORD-103303,Avery Flexi-View,Office Supplies,Binders,64.09,1,0.0,14.7,18.91,Matthew Jones,Corporate,West,California,2021-09-02,2021-09-07
ORD-103304,Navigator Paper,Office Supplies,Paper,64.81,5,0.2,4.55,4.98,Jamie Pierce,Consumer,East,New Jersey,2021-01-25,2021-01-28
ORD-103305,HP Office Paper,Office Supplies,Paper,111.82,7,0.3,3.14,21.2,Patrick Brown,Consumer,South,Louisiana,2021-03-10,2021-03-14
ORD-103306,Avery Address Labels,Office Supplies,Labels,50.76,5,0.1,12.68,28.04,Kimberly Ryan,Corporate,East,Massachusetts,2021-03-19,2021-03-23
ORD-103307,OIC Binder Clips,Office Supplies,Fasteners,114.56,3,0.1,16.03,9.32,Adam Page,Consumer,South,Mississippi,2021-06-03,2021-06-05
ORD-103308,Rubbermaid Tote,Office Supplies,Storage,124.87,10,0.1,32.25,20.62,Frederick Finley,Home Office,East,Massachusetts,2022-12-12,2022-12-16
ORD-103309,Mead Envelopes,Office Supplies,Envelopes,43.96,10,0.0,9.18,10.49,David Hoffman,Consumer,East,Virginia,2022-06-24,2022-06-28
ORD-103310,Ricoh Aficio,Technology,Copiers,29.45,7,0.0,5.58,16.85,Kevin Wagner,Consumer,South,Louisiana,2021-06-11,2021-06-15
ORD-103311,HP LaserJet,Technology,Machines,468.46,9,0.1,45.93,32.72,Phillip Lewis,Consumer,Central,Missouri,2023-11-16,2023-11-20
ORD-103312,Sauder Bookcase,Furniture,Bookcases,231.46,6,0.0,-0.57,31.6,Taylor Barry,Home Office,South,Georgia,2022-08-19,2022-08-23
ORD-103313,Anker Charger,Technology,Accessories,469.77,7,0.0,118.74,18.27,Christina Hoffman,Consumer,South,Tennessee,2021-09-18,2021-09-23
ORD-103314,Tyvek Mailer,Office Supplies,Envelopes,71.09,9,0.2,5.83,22.99,Brittany Joyce,Corporate,Central,Ohio,2023-01-16,2023-01-21
ORD-103315,Nokia 5310,Technology,Phones,159.1,3,0.2,6.82,18.98,Joanna Ruiz,Consumer,West,Oregon,2023-10-30,2023-11-02
ORD-103316,Ergon Chair,Furniture,Chairs,262.79,6,0.0,16.26,13.55,Katherine Parker,Consumer,West,California,2023-12-23,2023-12-26
ORD-103317,Hon 10500 Table,Furniture,Tables,218.76,7,0.1,0.07,9.61,Samantha Hendrix,Consumer,South,Louisiana,2023-01-29,2023-02-02
ORD-103318,Canon Printer,Technology,Machines,471.19,6,0.2,-21.49,25.12,Karen Charles,Corporate,West,Arizona,2021-12-23,2021-12-26
ORD-103319,Staedtler Pens,Office Supplies,Art,77.29,2,0.2,4.48,5.27,Carrie Owens,Home Office,East,New York,2021-03-09,2021-03-11
ORD-103320,Global Leather Chair,Furniture,Chairs,178.12,5,0.1,19.56,27.54,Theresa Brown,Corporate,South,Louisiana,2021-09-24,2021-09-28
ORD-103321,Staples Standard Staples,Office Supplies,Fasteners,62.69,4,0.2,1.66,7.59,Christina Hoffman,Corporate,East,New York,2022-03-14,2022-03-17
ORD-103322,Deflect-o Stackable,Office Supplies,Storage,58.69,5,0.1,13.49,21.61,Dominique Salinas,Consumer,East,Massachusetts,2023-12-19,2023-12-22
ORD-103323,Avery Heavy Duty Binder,Office Supplies,Binders,107.69,9,0.0,18.65,25.18,Brandon Marsh,Consumer,East,New Jersey,2021-10-06,2021-10-11
ORD-103324,Quartet Calendar,Office Supplies,Supplies,125.4,4,0.0,28.85,30.7,Dennis Mason,Corporate,South,Mississippi,2021-12-22,2021-12-25
ORD-103325,Lorell Glass Table,Furniture,Tables,340.87,8,0.1,0.95,30.61,Raymond Guerra,Consumer,West,Washington,2022-08-02,2022-08-04
ORD-103326,Sauder Bookcase,Furniture,Bookcases,220.07,9,0.4,-44.7,12.44,Matthew Jones,Corporate,West,California,2023-07-23,2023-07-26
ORD-103327,Zebra Label Printer,Technology,Machines,322.79,9,0.0,87.42,31.79,Nathan Jennings,Corporate,East,Pennsylvania,2021-07-24,2021-07-30
ORD-103328,Staples Standard Staples,Office Supplies,Fasteners,49.38,8,0.0,14.66,22.57,Theresa Brown,Corporate,East,Virginia,2023-12-31,2024-01-03
ORD-103329,Realspace Bookcase,Furniture,Bookcases,296.64,4,0.2,-13.36,13.73,Sharon Hansen,Home Office,South,Florida,2022-05-21,2022-05-24
ORD-103330,Xerox Multi-Use Paper,Office Supplies,Paper,116.66,8,0.1,12.66,13.16,Scott Gomez,Consumer,Central,Ohio,2022-11-29,2022-12-02
ORD-103331,Ergon Chair,Furniture,Chairs,413.71,4,0.3,-113.93,20.06,Robert Harris,Corporate,South,Georgia,2023-07-01,2023-07-05
ORD-103332,Ikea BEKANT Desk,Furniture,Tables,223.6,3,0.0,12.03,24.55,Abigail Berger,Corporate,East,Maryland,2022-08-19,2022-08-24
ORD-103333,Jabra Headset,Technology,Accessories,209.44,4,0.1,18.69,28.3,Barbara Barber,Consumer,South,Alabama,2021-04-16,2021-04-18
ORD-103334,Lorell Mirror,Furniture,Furnishings,356.29,3,0.0,48.15,24.98,Shawn Martinez,Consumer,East,Maryland,2023-02-16,2023-02-21
ORD-103335,Brother Fax Machine,Technology,Machines,448.54,7,0.0,65.81,14.29,David Hernandez,Consumer,South,Louisiana,2021-09-10,2021-09-11
ORD-103336,Prepac Bookcase,Furniture,Bookcases,354.28,2,0.2,-19.06,31.27,Sheryl Wright,Corporate,East,Connecticut,2023-09-28,2023-10-01
ORD-103337,Epson Scanner,Technology,Machines,559.77,8,0.3,-11.84,38.49,Amy Reyes,Consumer,South,Georgia,2021-01-29,2021-02-02
ORD-103338,Deflect-o Stackable,Office Supplies,Storage,90.98,9,0.0,15.93,6.03,Rebecca Rubio,Corporate,Central,Wisconsin,2022-08-24,2022-08-29
ORD-103339,Canon imageRUNNER,Technology,Copiers,305.53,5,0.0,46.6,34.57,Kayla Elliott,Consumer,Central,Illinois,2022-12-09,2022-12-11
ORD-103340,Realspace Bookcase,Furniture,Bookcases,272.17,3,0.0,30.86,30.93,Michele Hess,Consumer,South,Tennessee,2022-11-02,2022-11-05
ORD-103341,Global Leather Chair,Furniture,Chairs,395.82,10,0.0,38.57,10.94,Abigail Berger,Consumer,East,New York,2022-11-17,2022-11-21
ORD-103342,Staedtler Pens,Office Supplies,Art,90.52,10,0.0,20.56,27.55,Sharon Hansen,Consumer,East,Virginia,2023-09-05,2023-09-07
ORD-103343,Eldon Mobile,Office Supplies,Storage,73.49,3,0.3,-4.87,28.71,Colton Lee,Corporate,South,Mississippi,2023-03-19,2023-03-22
ORD-103344,BIC Cristal Pens,Office Supplies,Art,33.83,4,0.3,-1.85,23.53,William Robinson,Consumer,West,Oregon,2021-07-04,2021-07-07
ORD-103345,Eldon Mobile,Office Supplies,Storage,105.14,6,0.1,11.02,24.75,Samantha Hernandez,Consumer,Central,Wisconsin,2022-03-23,2022-03-25
ORD-103346,Humanscale Chair,Furniture,Chairs,281.46,3,0.1,12.19,14.68,Casey Liu,Consumer,East,Maryland,2023-02-17,2023-02-20
ORD-103347,OIC Binder Clips,Office Supplies,Fasteners,106.66,5,0.2,0.64,22.39,Adam White,Corporate,East,Pennsylvania,2022-09-02,2022-09-07
ORD-103348,Avery Address Labels,Office Supplies,Labels,121.91,6,0.0,33.69,13.49,Joseph Smith,Home Office,South,Georgia,2022-02-24,2022-02-28
ORD-103349,Kraft Envelopes,Office Supplies,Envelopes,53.84,4,0.5,-11.91,5.74,Barbara Barber,Home Office,Central,Michigan,2022-04-02,2022-04-06
ORD-103350,Apple iPhone 14,Technology,Phones,600.57,1,0.1,55.65,27.49,Adam Page,Consumer,Central,Wisconsin,2023-03-18,2023-03-21
ORD-103351,Avery Heavy Duty Binder,Office Supplies,Binders,18.97,8,0.2,-0.19,30.21,Stephanie Stevenson,Corporate,West,Colorado,2021-04-24,2021-04-29
ORD-103352,Hon 10500 Table,Furniture,Tables,280.08,10,0.2,-33.09,19.2,Jennifer Moyer,Home Office,West,Utah,2022-05-20,2022-05-24
ORD-103353,Epson Scanner,Technology,Machines,343.85,10,0.4,-47.58,20.25,Michael Arroyo,Consumer,East,Massachusetts,2023-08-02,2023-08-05
ORD-103354,Expo Dry Erase,Office Supplies,Art,136.79,4,0.0,28.11,24.51,Matthew Molina,Corporate,East,New York,2021-07-16,2021-07-19
ORD-103355,Jabra Headset,Technology,Accessories,581.61,4,0.1,99.71,29.35,Dr. Darren Mcneil,Consumer,Central,Michigan,2021-08-03,2021-08-06
ORD-103356,Global Leather Chair,Furniture,Chairs,482.12,2,0.2,-22.06,22.18,Jose Jones,Consumer,East,Connecticut,2022-08-12,2022-08-14
ORD-103357,IKEA KALLAX,Furniture,Bookcases,74.41,6,0.4,-14.66,23.14,David Marshall,Consumer,West,Washington,2023-04-28,2023-05-03
ORD-103358,Rubbermaid Tote,Office Supplies,Storage,123.55,9,0.3,-2.97,24.74,Robert Allen,Corporate,East,Virginia,2022-10-24,2022-10-28
ORD-103359,Lorell Glass Table,Furniture,Tables,519.35,6,0.2,-8.83,18.62,Nicole Jimenez,Corporate,South,Alabama,2022-04-02,2022-04-07
ORD-103360,Eldon Mobile,Office Supplies,Storage,108.18,7,0.0,29.68,14.88,Frederick Finley,Corporate,Central,Missouri,2023-04-20,2023-04-23
ORD-103361,Logitech Keyboard,Technology,Accessories,463.34,1,0.1,-11.42,13.59,Ryan Vasquez,Home Office,East,New York,2021-03-11,2021-03-14
ORD-103362,Kraft Envelopes,Office Supplies,Envelopes,74.03,6,0.1,14.8,7.42,Aaron Martinez,Consumer,Central,Minnesota,2023-09-11,2023-09-14
ORD-103363,IKEA KALLAX,Furniture,Bookcases,213.09,8,0.1,1.88,28.1,Christopher Hernandez,Consumer,South,Tennessee,2023-05-12,2023-05-15
ORD-103364,OIC Binder Clips,Office Supplies,Fasteners,56.57,5,0.3,3.91,16.08,Carrie Sanchez,Home Office,Central,Texas,2023-05-25,2023-05-28
ORD-103365,Sharp MX,Technology,Copiers,679.04,3,0.1,37.89,33.22,Lori West,Corporate,West,Washington,2023-04-17,2023-04-24
ORD-103366,Ricoh Aficio,Technology,Copiers,433.57,4,0.0,63.29,20.13,Casey Liu,Home Office,West,Arizona,2021-06-02,2021-06-05
ORD-103367,Canon Printer,Technology,Machines,508.39,3,0.3,-17.55,13.88,Colton Lee,Consumer,Central,Wisconsin,2022-10-24,2022-10-30
ORD-103368,Rubbermaid Tote,Office Supplies,Storage,115.97,8,0.0,27.44,31.52,Dominique Salinas,Consumer,East,New Jersey,2023-09-07,2023-09-12
ORD-103369,Prepac Bookcase,Furniture,Bookcases,662.25,5,0.1,-20.79,35.7,Abigail Berger,Corporate,East,Connecticut,2023-02-13,2023-02-14
ORD-103370,Sharp MX,Technology,Copiers,136.3,9,0.2,0.05,24.17,James Smith,Consumer,Central,Minnesota,2023-03-08,2023-03-11
ORD-103371,Memorex Tape,Office Supplies,Supplies,39.82,5,0.5,-10.14,10.92,Matthew Wright,Corporate,West,California,2022-12-11,2022-12-17
ORD-103372,Bush Furniture Bookcase,Furniture,Bookcases,189.84,8,0.0,10.23,18.64,Patricia Welch,Consumer,Central,Michigan,2023-03-11,2023-03-13
ORD-103373,HP LaserJet,Technology,Machines,257.26,10,0.0,52.97,22.95,Melissa Jenkins,Consumer,South,Tennessee,2021-11-20,2021-11-22
ORD-103374,Bestar Folding Table,Furniture,Tables,249.26,1,0.0,22.69,8.32,Samantha Atkins,Corporate,West,Utah,2023-11-30,2023-12-03
ORD-103375,Jabra Headset,Technology,Accessories,553.08,6,0.2,-10.13,15.87,John Burgess,Consumer,Central,Minnesota,2022-08-11,2022-08-14
ORD-103376,OIC Binder Clips,Office Supplies,Fasteners,81.53,2,0.5,-13.18,9.72,Debra Andrade,Corporate,West,Utah,2022-04-04,2022-04-07
ORD-103377,Staples Copy Paper,Office Supplies,Paper,27.87,6,0.2,-1.65,16.31,Joshua Butler,Consumer,Central,Texas,2022-04-25,2022-04-28
ORD-103378,Staedtler Pens,Office Supplies,Art,101.08,1,0.1,16.64,20.15,Kayla Nichols,Corporate,West,Colorado,2021-02-11,2021-02-15
ORD-103379,Hon 10500 Table,Furniture,Tables,557.71,4,0.0,60.18,39.32,David Johnson,Home Office,West,Nevada,2022-10-29,2022-11-02
ORD-103380,Maco Labels,Office Supplies,Labels,116.23,10,0.5,-22.06,18.91,Casey Liu,Consumer,South,Tennessee,2023-07-23,2023-07-26
ORD-103381,HP Office Paper,Office Supplies,Paper,99.51,3,0.2,14.27,9.23,Sheryl Wright,Corporate,Central,Ohio,2022-10-30,2022-11-05
ORD-103382,Sharp MX,Technology,Copiers,70.16,7,0.0,14.08,16.52,Robert Allen,Consumer,West,Colorado,2021-02-25,2021-03-01
ORD-103383,Steelcase Leap,Furniture,Chairs,566.27,7,0.1,19.31,16.15,Michelle Hansen MD,Consumer,Central,Wisconsin,2021-11-21,2021-11-24
ORD-103384,Advantus Ring Binder,Furniture,Furnishings,508.07,2,0.2,-46.47,29.1,Connie Rios,Corporate,Central,Missouri,2023-06-25,2023-06-28
ORD-103385,Advantus Binder Clips,Office Supplies,Fasteners,88.97,9,0.3,-1.63,14.62,Alyssa Cook,Corporate,South,North Carolina,2023-08-01,2023-08-05
ORD-103386,Expo Dry Erase,Office Supplies,Art,19.04,1,0.3,-1.49,23.38,Donald Morales,Corporate,West,Utah,2023-03-14,2023-03-17
ORD-103387,Staples Copy Paper,Office Supplies,Paper,54.9,9,0.0,14.33,14.58,Christopher Thompson,Consumer,South,Tennessee,2021-02-19,2021-02-22
ORD-103388,Expo Dry Erase,Office Supplies,Art,117.91,3,0.0,27.85,31.78,Melissa Thompson,Consumer,Central,Texas,2022-05-12,2022-05-16
ORD-103389,Google Pixel 7,Technology,Phones,541.86,4,0.1,49.74,36.22,Lucas Hernandez,Home Office,West,California,2021-12-16,2021-12-19
ORD-103390,Sharp MX,Technology,Copiers,602.31,7,0.3,-35.87,35.65,Frederick Moss,Home Office,Central,Wisconsin,2023-12-20,2023-12-23
ORD-103391,Konica Minolta,Technology,Copiers,419.26,8,0.1,36.36,38.27,Ebony Adams,Consumer,Central,Wisconsin,2021-09-11,2021-09-14
ORD-103392,Safco Round Table,Furniture,Tables,392.13,8,0.1,-0.42,28.63,Jonathan Baker,Home Office,Central,Illinois,2022-12-18,2022-12-22
ORD-103393,Anker Charger,Technology,Accessories,566.23,6,0.1,24.57,18.41,Jonathan Baker,Corporate,East,New York,2022-12-26,2023-01-02
ORD-103394,Zebra Label Printer,Technology,Machines,234.17,5,0.4,-24.74,8.13,Shawn Martinez,Corporate,West,California,2022-12-03,2022-12-06
ORD-103395,Ricoh Aficio,Technology,Copiers,395.83,9,0.2,-1.07,22.48,John Davis,Consumer,West,California,2022-08-10,2022-08-12
ORD-103396,Deflect-o Stackable,Office Supplies,Storage,118.48,5,0.1,12.99,23.04,Angel Dickerson,Corporate,East,Pennsylvania,2021-08-23,2021-08-25
ORD-103397,Acco Binder Clips,Office Supplies,Fasteners,83.59,10,0.0,24.24,21.58,Connie Rios,Home Office,Central,Illinois,2021-04-03,2021-04-04
ORD-103398,Staples Copy Paper,Office Supplies,Paper,139.25,6,0.1,30.44,15.19,James Gomez,Corporate,Central,Minnesota,2021-02-17,2021-02-20
ORD-103399,Maco Labels,Office Supplies,Labels,80.97,8,0.0,22.8,9.07,Kimberly Byrd,Consumer,West,Arizona,2023-11-03,2023-11-09
ORD-103400,Humanscale Chair,Furniture,Chairs,196.13,6,0.0,10.72,27.53,Phillip Lewis,Corporate,East,Connecticut,2023-01-14,2023-01-17
ORD-103401,Acco Binder Clips,Office Supplies,Fasteners,14.79,1,0.2,2.12,10.31,Jeffery Rogers,Corporate,South,Tennessee,2022-08-31,2022-09-05
ORD-103402,HP Office Paper,Office Supplies,Paper,62.35,2,0.0,13.32,22.81,David Barrett,Corporate,South,Tennessee,2022-03-10,2022-03-14
ORD-103403,Advantus Ring Binder,Furniture,Furnishings,200.76,2,0.4,-37.19,33.2,William Robinson,Home Office,East,Massachusetts,2023-02-11,2023-02-13
ORD-103404,Samsung Galaxy S22,Technology,Phones,349.9,9,0.0,40.15,11.47,Daniel Abbott,Corporate,Central,Michigan,2023-12-29,2024-01-04
ORD-103405,Konica Minolta,Technology,Copiers,480.67,3,0.3,-63.3,18.53,Bianca Melton,Consumer,West,Oregon,2023-02-20,2023-02-23
ORD-103406,Lorell Mirror,Furniture,Furnishings,209.51,6,0.4,-68.16,28.57,Trevor Martinez,Home Office,West,Utah,2021-08-10,2021-08-12
ORD-103407,Ergon Chair,Furniture,Chairs,139.13,4,0.0,15.15,14.88,Lisa Christensen,Consumer,South,Florida,2022-09-25,2022-09-28
